Date;Close;High;Low;Open;Volume;Log_Returns;Monetary_Volume;Bid_Ask_Spread;Capitalizacion_Mercado
10/10/2021;54.771.578.125;564.013.046.875;542.642.578.125;549.528.203.125;39527792364;-0.003583836316874845;2164999567573604.5;2.137.046.875;2164999567573604.5
11/10/2021;574.847.890.625;577.930.390.625;54.519.765.625;54.734.125;42637331698;0.04834896270757248;2450998018847375.0;32.732.734.375;2450998018847375.0
12/10/2021;5.604.105.859.375;5.762.787.890.625;5.447.797.265.625;5.752.683.203.125;41083758949;-0.02543576350608531;2302377342512410.0;314.990.625;2302377342512410.0
13/10/2021;5.740.109.765.625;5.768.866.015.625;5.437.097.265.625;560.382.578.125;41684252783;0.023978814816483514;2392721864724794.0;33.176.875;2392721864724794.0
14/10/2021;573.215.234.375;58.478.734.375;5.695.707.421.875;5.737.283.203.125;36615791366;-0.0013872457018979745;2098872942968779.2;152.166.015.625;2098872942968779.2
15/10/2021;6.159.394.921.875;6.275.712.890.625;5.686.814.453.125;5.734.590.234.375;51780081801;0.0718874583745788;3189339728993515.0;5.888.984.375;3189339728993515.0
16/10/2021;608.921.796.875;622.744.765.625;6.020.612.109.375;6.160.952.734.375;34250964237;-0.011458884632588321;2085615868789540.2;206.835.546.875;2085615868789540.2
17/10/2021;615.536.171.875;616.455.234.375;5.916.446.875;6.088.765.234.375;29032367511;0.010803865067540788;1787047235818906.2;24.810.546.875;1787047235818906.2
18/10/2021;62.026.078.125;6.261.466.015.625;600.127.578.125;615.488.046.875;38055562075;0.007646292349290159;2360437266354737.0;260.190.234.375;2360437266354737.0
19/10/2021;642.619.921.875;6.443.453.515.625;6.162.293.359.375;620.431.640.625;40471196346;0.03541344366049976;2600759703405430.5;28.116.015.625;2600759703405430.5
20/10/2021;659.928.359.375;66.930.390.625;6.361.067.578.125;642.845.859.375;40788955582;0.026577834542035658;2691778853784901.0;331.971.484.375;2691778853784901.0
21/10/2021;62.210.171.875;66.600.546.875;6.211.741.015.625;66.002.234.375;45908121370;-0.059027668390729156;2855952120886060.5;448.313.671.875;2855952120886060.5
22/10/2021;60.692.265.625;637.150.234.375;60.122.796.875;62.237.890.625;38434082775;-0.02470225108270476;2332651560833537.0;35.922.265.625;2332651560833537.0
23/10/2021;613.936.171.875;6.174.387.890.625;598.265.234.375;6.069.462.890.625;26882546034;0.011489604888576206;1650416740236742.2;191.735.546.875;1650416740236742.2
24/10/2021;609.308.359.375;615.058.046.875;5.964.334.375;6.136.834.375;27316183882;-0.007566491344887265;1664397918552723.8;18.624.609.375;1664397918552723.8
25/10/2021;6.303.982.421.875;6.372.932.421.875;6.069.180.078.125;6.089.392.578.125;31064911614;0.03402727333400422;1958326567517565.2;30.375.234.375;1958326567517565.2
26/10/2021;6.036.379.296.875;6.322.902.734.375;5.999.116.015.625;6.303.276.171.875;34878965587;-0.04337718610106227;2105426657657823.8;32.378.671.875;2105426657657823.8
27/10/2021;5.848.238.671.875;6.143.518.359.375;582.081.875;60352.0;43657076893;-0.03166384386368273;2553170053866630.5;322.699.609.375;2553170053866630.5
28/10/2021;6.062.213.671.875;621.286.328.125;5.820.691.796.875;5.847.073.046.875;45257083247;0.03593449158802419;2743581088091484.0;392.171.484.375;2743581088091484.0
29/10/2021;6.222.796.484.375;62.927.609.375;6.032.996.484.375;6.062.487.109.375;36856881767;0.026144375505153635;2293528742847126.5;259.764.453.125;2293528742847126.5
30/10/2021;6.188.883.203.125;6.233.014.453.125;6.091.838.671.875;6.223.936.328.125;32157938616;-0.0054647503804892625;1990217261476872.0;14.117.578.125;1990217261476872.0
31/10/2021;6.131.895.703.125;62.406.171.875;60.074.328.125;6.185.048.828.125;32241199927;-0.009250698649359285;1976996752959653.8;233.184.375;1976996752959653.8
1/11/2021;6.100.440.625;6.241.900.390.625;5.969.518.359.375;6.132.044.921.875;36150572843;-0.005142950065019365;2205344231884589.5;27.238.203.125;2205344231884589.5
2/11/2021;6.322.640.234.375;6.424.279.296.875;606.730.546.875;6.096.325.390.625;37746665647;0.0357758773484733;2386585869332228.5;356.973.828.125;2386585869332228.5
3/11/2021;62.970.046.875;635.169.375;6.118.423.828.125;632.543.359.375;36124731509;-0.004062805617150114;2274776036468519.5;233.269.921.875;2274776036468519.5
4/11/2021;6.145.223.046.875;631.232.890.625;607.996.640.625;629.418.046.875;32615846901;-0.02439903425460908;2004316540693717.5;2.323.625;2004316540693717.5
5/11/2021;6.112.567.578.125;6.254.146.875;60.844.609.375;61.460.078.125;30605102446;-0.005328129187967981;1870757569366137.2;1.696.859.375;1870757569366137.2
6/11/2021;6.152.748.046.875;6.159.068.359.375;6.016.378.125;61.068.875;29094934221;0.006551908440948538;1790137997022143.5;142.690.234.375;1790137997022143.5
7/11/2021;6.332.698.828.125;6.332.698.828.125;6.143.248.828.125;61.554.921.875;24726754302;0.028827681539784322;1565870879916102.0;1894.5;1565870879916102.0
8/11/2021;67.566.828.125;676.737.421.875;6.334.406.640.625;6.334.406.640.625;41125608330;0.06480556096155835;2778726909569178.5;432.967.578.125;2778726909569178.5
9/11/2021;66.971.828.125;685.303.359.375;663.820.625;67.549.734.375;42357991721;-0.008845099182201409;2836792141258985.0;21.482.734.375;2836792141258985.0
10/11/2021;6.499.523.046.875;68.789.625;6.320.811.328.125;669.533.359.375;48730828378;-0.02995816542044536;3167271421361212.5;558.151.171.875;3167271421361212.5
11/11/2021;649.499.609.375;65.579.015.625;6.418.048.828.125;64.978.890.625;35880633236;-0.0006967481072823624;2330445727090964.0;139.852.734.375;2330445727090964.0
12/11/2021;6.415.594.140.625;6.546.081.640.625;623.339.140.625;6.486.398.046.875;36084893887;-0.012300437518712916;2315060337865121.0;312.690.234.375;2315060337865121.0
13/11/2021;6.446.952.734.375;6.491.567.578.125;63.303.734.375;6.415.812.109.375;30474228777;0.00487596370827555;1964659125418494.5;161.194.140.625;1964659125418494.5
14/11/2021;6.546.683.984.375;654.951.796.875;6.364.780.859.375;6.445.537.109.375;25122092191;0.015351084638069591;1644663986008119.5;184.737.109.375;1644663986008119.5
15/11/2021;6.355.787.109.375;662.815.703.125;6.354.814.453.125;655.212.890.625;30558763548;-0.029592905846716044;1942249954368170.5;273.342.578.125;1942249954368170.5
16/11/2021;6.016.124.609.375;637.211.953.125;590.163.359.375;637.211.953.125;46844335592;-0.05492245425158357;2818213601648524.0;4.704.859.375;2818213601648524.0
17/11/2021;6.036.801.171.875;60.823.609.375;5.851.541.015.625;6.013.962.109.375;39178392930;0.00343096492223367;2365121683520032.0;230.819.921.875;2365121683520032.0
18/11/2021;5.694.213.671.875;60948.5;5.655.079.296.875;6.036.013.671.875;41388338699;-0.058423750403308876;2356740440760389.5;439.770.703.125;2356740440760389.5
19/11/2021;58.119.578.125;5.835.111.328.125;557.051.796.875;5.689.612.890.625;38702407772;0.02046697304630566;2249367612130361.2;264.593.359.375;2249367612130361.2
20/11/2021;596.971.953.125;5.985.987.890.625;574.697.265.625;5.811.508.203.125;30624264863;0.02678245961804076;1828182720828242.0;239.015.234.375;1828182720828242.0
21/11/2021;587.304.765.625;6.000.442.578.125;586.189.296.875;597.305.078.125;26123447605;-0.016326255638854346;1534242527297149.2;138.549.609.375;1534242527297149.2
22/11/2021;562.892.890.625;59.266.359.375;5.567.983.984.375;5.870.684.765.625;35036121783;-0.042454514477448545;1972158386672240.0;358.651.953.125;1972158386672240.0
23/11/2021;5.756.907.421.875;57.875.515.625;5.563.276.171.875;563.045.546.875;37485803899;0.022481248103212805;2158023026811039.2;224.275.390.625;2158023026811039.2
24/11/2021;5.628.042.578.125;5.780.306.640.625;5.596.422.265.625;575.658.515.625;36635566789;-0.02263871996463873;2061865297622342.0;183.884.375;2061865297622342.0
25/11/2021;572.746.796.875;5.936.796.875;5.714.668.359.375;5.716.541.796.875;34284016248;0.01751183816078035;1963606049005245.5;222.128.515.625;1963606049005245.5
26/11/2021;53.569.765.625;5.918.348.046.875;53.569.765.625;5.896.028.515.625;41810748221;-0.06687380102128215;2239791982804855.8;561.371.484.375;2239791982804855.8
27/11/2021;54.815.078.125;553.292.578.125;5.366.835.546.875;537.364.296.875;30560857714;0.02298046960742265;1675195803159919.0;166.090.234.375;1675195803159919.0
28/11/2021;5.724.845.703.125;5.739.384.375;53.576.734.375;548.130.234.375;28116886357;0.043435386277887976;1609648360461253.8;3.817.109.375;1609648360461253.8
29/11/2021;5.780.656.640.625;5.887.287.890.625;5.679.252.734.375;5.729.190.625;32370840356;0.009701684218223901;1871247132665231.5;20.803.515.625;1871247132665231.5
30/11/2021;5.700.542.578.125;5.911.340.234.375;5.605.728.125;5.783.011.328.125;36708594618;-0.013955922421075117;2092589066030392.2;305.612.109.375;2092589066030392.2
1/12/2021;57.229.828.125;5.904.168.359.375;5.655.308.203.125;5.690.796.484.375;36858195307;0.003928780734843055;2109388182417291.5;24.886.015.625;2109388182417291.5
2/12/2021;5.647.781.640.625;57.349.234.375;558.951.328.125;5.721.737.109.375;32379968686;-0.013227302108743101;1828749926688032.0;14.541.015.625;1828749926688032.0
3/12/2021;5.359.824.609.375;5.748.216.796.875;524.965.859.375;565.091.640.625;39789134215;-0.05233158566534184;2132627807512818.2;498.558.203.125;2132627807512818.2
4/12/2021;49.200.703.125;539.046.796.875;428.746.171.875;5.372.787.890.625;61385677469;-0.08560843085516442;3020218493279270.5;110.300.625;3020218493279270.5
5/12/2021;4.936.884.765.625;497.681.484.375;4.785.749.609.375;4.920.151.953.125;37198201161;0.003411696472447897;1836432326203951.0;191.065.234.375;1836432326203951.0
6/12/2021;50.582.625;5.092.951.953.125;4.728.103.515.625;4.941.348.046.875;37707308001;0.024288526851428814;1907334620374082.5;3.648.484.375;1907334620374082.5
7/12/2021;507.000.859.375;5.193.478.125;5.017.580.859.375;50.581.828.125;33676814852;0.002319467736866812;1707417407097676.2;175.897.265.625;1707417407097676.2
8/12/2021;50.504.796.875;51.171.375;4.876.598.828.125;506.676.484.375;28479699446;-0.0038592862213869153;1438361435581280.0;240.538.671.875;1438361435581280.0
9/12/2021;4.767.212.109.375;507.971.640.625;473.583.515.625;5.045.008.203.125;29603577251;-0.057721555808476536;1411265319517854.8;34.388.125;1411265319517854.8
10/12/2021;472.433.046.875;5.001.525.390.625;4.702.369.921.875;4.764.214.453.125;30966005122;-0.009035819421615396;1462936414933331.5;29.915.546.875;1462936414933331.5
11/12/2021;493.625.078.125;494.582.109.375;4.694.234.765.625;472.646.328.125;25775869261;0.04388024071672512;1272361547770091.0;251.586.328.125;1272361547770091.0
12/12/2021;500.983.359.375;507.248.671.875;487.258.515.625;4.935.485.546.875;21939223599;0.014796607838164322;1099118594070629.8;1.999.015.625;1099118594070629.8
13/12/2021;4.673.748.046.875;50205.0;4.589.484.765.625;501.147.421.875;32166727776;-0.06944137030817533;1503391811174398.0;431.015.234.375;1503391811174398.0
14/12/2021;466.126.328.125;484.313.984.375;4.642.449.609.375;4.670.982.421.875;34638619079;-0.002674827620426481;1614597232261484.0;200.690.234.375;1614597232261484.0
15/12/2021;4.889.672.265.625;4.947.395.703.125;4.667.196.484.375;4.837.975.390.625;36541828520;0.04783877809998121;1786775654494686.5;28.019.921.875;1786775654494686.5
16/12/2021;4.766.542.578.125;4.942.557.421.875;4.752.987.890.625;4.890.046.484.375;27268150947;-0.025504064198459072;1299748025156150.5;18.956.953.125;1299748025156150.5
17/12/2021;4.620.214.453.125;4.800.489.453.125;4.561.821.484.375;4.765.373.046.875;32902725329;-0.031180093256039692;1520176471122478.2;23.866.796.875;1520176471122478.2
18/12/2021;4.684.877.734.375;47.313.828.125;4.559.844.140.625;4.621.925.390.625;26098292690;0.01389869565630835;1222673103285828.2;171.538.671.875;1222673103285828.2
19/12/2021;46.707.015.625;480.896.640.625;46.502.953.125;468.538.671.875;25154053861;-0.0030305301841360094;1174870786717818.5;15.867.109.375;1174870786717818.5
20/12/2021;4.688.027.734.375;4.740.171.875;4.557.980.859.375;467.070.625;30961902129;0.003702680378992096;1451502558897563.5;182.191.015.625;1451502558897563.5
21/12/2021;4.893.661.328.125;4.930.091.796.875;466.987.734.375;46.886.078.125;27055803928;0.042928792887466996;1324019413837860.8;260.214.453.125;1324019413837860.8
22/12/2021;4.862.851.171.875;49.544.796.875;4.845.094.140.625;4.893.709.765.625;24447979559;-0.006315834406489169;1188868860484592.0;109.385.546.875;1188868860484592.0
23/12/2021;507.845.390.625;5.133.233.984.375;480.658.359.375;4.862.634.375;28223878108;0.043381939329586325;1433336640270964.5;326.650.390.625;1433336640270964.5
24/12/2021;508.221.953.125;5.181.402.734.375;5.051.449.609.375;5.080.605.078.125;24367912228;0.0007412156675569818;1238430794609273.0;129.953.125;1238430794609273.0
25/12/2021;50.429.859.375;5.117.659.765.625;5.023.670.703.125;5.085.491.796.875;19030650914;-0.0077497271989944395;959713049407735.2;939.890.625;959713049407735.2
26/12/2021;50.809.515.625;5.119.637.890.625;4.962.310.546.875;5.042.869.140.625;20964372926;0.007500204929835927;1065189633751924.0;15.732.734.375;1065189633751924.0
27/12/2021;5.064.041.796.875;51.956.328.125;5.049.946.875;50.802.609.375;24324345758;-0.003333620966693561;1231795036001511.0;1.456.859.375;1231795036001511.0
28/12/2021;4.758.885.546.875;50.679.859.375;474.142.109.375;50.679.859.375;33430376883;-0.062151426511976506;1590913373750928.2;32.656.484.375;1590913373750928.2
29/12/2021;464.447.109.375;481.197.421.875;4.620.149.609.375;4.762.387.109.375;30049226299;-0.024336011956341844;1395627629352578.0;191.824.609.375;1395627629352578.0
30/12/2021;47.178.125;4.787.996.484.375;460.603.125;4.649.060.546.875;26686491018;0.01566773871313257;1259018609058581.2;181.965.234.375;1259018609058581.2
31/12/2021;463.064.453.125;4.847.252.734.375;45.819.953.125;4.716.937.109.375;36974172400;-0.018649172756865187;1712142492215547.0;265.257.421.875;1712142492215547.0
1/01/2022;476.868.125;478.273.125;46.288.484.375;4.631.174.609.375;24582667004;0.02937373314776973;1172269032169684.8;1.538.828.125;1172269032169684.8
2/01/2022;4.734.521.875;4.788.140.625;468.569.375;4.768.092.578.125;27951569547;-0.007189054400021723;1323373174608553.5;102.446.875;1323373174608553.5
3/01/2022;464.581.171.875;475.107.265.625;4.583.596.484.375;4.734.354.296.875;33071628362;-0.018914636695763702;1536445586023244.8;167.476.171.875;1536445586023244.8
4/01/2022;4.589.757.421.875;47.406.546.875;4.575.246.484.375;464.588.515.625;42494677905;-0.012138934663861074;1950402633046613.2;165.408.203.125;1950402633046613.2
5/01/2022;4.356.900.390.625;46.929.046.875;4.279.822.265.625;45.899.359.375;36851084859;-0.05206628845481275;1605565060171321.2;413.082.421.875;1605565060171321.2
6/01/2022;431.609.296.875;4.374.871.875;426.455.390.625;4.356.551.171.875;30208048289;-0.009410297303589778;1303807448198133.8;11.031.796.875;1303807448198133.8
7/01/2022;4.155.790.234.375;431.535.703.125;410.774.453.125;431.535.703.125;84196607520;-0.037847988650375176;3499034392991207.0;2.076.125;3499034392991207.0
8/01/2022;4.173.394.140.625;4.222.894.140.625;4.067.227.734.375;4.156.146.484.375;28066355845;0.004227048332596754;1171319650322192.2;15.566.640.625;1171319650322192.2
9/01/2022;419.116.015.625;4.266.394.921.875;4.133.816.015.625;417.347.265.625;21294384372;0.004247935206112907;892481753317990.8;13.257.890.625;892481753317990.8
10/01/2022;4.182.126.171.875;42.199.484.375;397.965.703.125;4.191.023.046.875;32104232331;-0.002157811766201214;1342639502594306.5;24.029.140.625;1342639502594306.5
11/01/2022;4.273.585.546.875;4.300.115.625;4.140.775.390.625;418.195.078.125;26327648900;0.021633410637439378;1125134598222394.9;159.340.234.375;1125134598222394.9
12/01/2022;439.491.015.625;441.353.671.875;4.252.898.828.125;427.421.796.875;33499938689;0.027993907251911834;1472292207780384.0;160.637.890.625;1472292207780384.0
13/01/2022;425.915.703.125;44.278.421.875;4.244.704.296.875;439.467.421.875;47691135082;-0.03137582795207003;2031240333127938.5;183.137.890.625;2031240333127938.5
14/01/2022;4.309.969.921.875;433.466.875;419.826.171.875;4.259.887.109.375;23577403399;0.011859664695822615;1016178994856033.9;13.640.703.125;1016178994856033.9
15/01/2022;431.773.984.375;43.724.671.875;4.266.903.515.625;431.018.984.375;18371348298;0.0018011556222094572;793227025296833.5;105.563.671.875;793227025296833.5
16/01/2022;4.311.387.890.625;4.343.680.859.375;426.910.234.375;431.720.390.625;17902097845;-0.0014722123644015362;771828878657169.1;74.578.515.625;771828878657169.1
17/01/2022;4.225.055.078.125;43.179.390.625;416.803.203.125;4.311.812.109.375;21690904261;-0.02022757169904886;916452651970612.5;14.990.703.125;916452651970612.5
18/01/2022;423.756.328.125;4.253.440.234.375;4.139.221.484.375;4.225.007.421.875;22417209227;0.002956109256612036;949943426884339.0;11.421.875;949943426884339.0
19/01/2022;41.744.328.125;424.783.046.875;412.429.140.625;423.740.390.625;23091543258;-0.01500991044287061;963940958674583.5;1.235.390.625;963940958674583.5
20/01/2022;4.068.041.796.875;434.130.234.375;4.067.282.421.875;4.174.402.734.375;20382033940;-0.02581674309560386;829149659732448.4;274.019.921.875;829149659732448.4
21/01/2022;3.645.731.640.625;4.106.052.734.375;3.579.142.578.125;4.069.960.546.875;43011992031;-0.10960468291543993;1568101802737270.5;52.691.015.625;1568101802737270.5
22/01/2022;35030.25;366.888.125;34349.25;3.647.158.984.375;39714385405;-0.039930188839646726;1391204849333501.2;23.395.625;1391204849333501.2
23/01/2022;362.768.046.875;364.333.125;3.478.496.875;35.047.359.375;26017975951;0.034966573781181565;943849031938499.1;164.834.375;943849031938499.1
24/01/2022;36.654.328.125;3.724.751.953.125;3.318.405.859.375;36.275.734.375;41856658597;0.010352967106698903;1534227698430540.2;40.634.609.375;1534227698430540.2
25/01/2022;3.695.400.390.625;374.445.703.125;357.794.296.875;366.548.046.875;26428189594;0.008142486826951165;976627421491791.6;1.665.140.625;976627421491791.6
26/01/2022;3.685.212.109.375;3.882.541.015.625;3.637.490.625;36.950.515.625;31324598034;-0.0027608244495656064;1154377879962011.2;245.050.390.625;1154377879962011.2
27/01/2022;37.138.234.375;3.714.832.421.875;3.562.928.125;3.684.187.890.625;25041426629;0.007733837890785913;929994371232168.1;151.904.296.875;929994371232168.1
28/01/2022;3.778.433.203.125;3.795.287.890.625;36.211.109.375;371.284.453.125;22238830523;0.017247505090414967;840279356467729.1;174.176.953.125;840279356467729.1
29/01/2022;381.381.796.875;3.857.626.171.875;3.740.647.265.625;3.778.071.484.375;17194183075;0.00932135173920975;655754843694121.2;11.697.890.625;655754843694121.2
30/01/2022;379.176.015.625;3.826.633.984.375;374.377.109.375;3.815.191.796.875;14643548444;-0.005800446457155093;555248235360758.9;82.862.890.625;555248235360758.9
31/01/2022;38.483.125;3.864.726.171.875;3.673.357.421.875;3.792.028.125;20734730465;0.014804408066392667;797937224325903.1;19.136.875;797937224325903.1
1/02/2022;387.432.734.375;391.151.328.125;381.136.640.625;38.481.765.625;20288500328;0.006737318502634114;786042915844512.5;100.146.875;786042915844512.5
2/02/2022;36.952.984.375;388.346.171.875;3.683.273.046.875;3.874.371.484.375;19155189416;-0.04731073995912287;707841415189613.4;200.188.671.875;707841415189613.4
3/02/2022;371.546.015.625;371.546.015.625;363.755.390.625;369.448.046.875;18591534769;0.005441215831991581;690761066777560.5;7.790.625;690761066777560.5
4/02/2022;41.500.875;4.152.778.515.625;3.709.362.890.625;37.149.265.625;29412210792;0.11062688345744714;1220632483552443.0;443.415.625;1220632483552443.0
5/02/2022;414.411.640.625;418.471.640.625;4.103.809.765.625;4.150.148.046.875;19652846215;-0.0014398234837348135;814436824290897.1;80.906.640.625;814436824290897.1
6/02/2022;4.241.243.359.375;4.250.078.515.625;4.124.490.625;4.144.112.109.375;16142097334;0.02316687651757865;684625631242123.9;125.587.890.625;684625631242123.9
7/02/2022;4.384.028.515.625;4.440.186.328.125;4.174.815.625;4.240.678.125;28641855926;0.033111582709537346;1255667131200069.0;265.370.703.125;1255667131200069.0
8/02/2022;441.184.453.125;452.938.671.875;428.078.359.375;4.385.465.234.375;33079398868;0.006324808965338507;1459411649928232.5;248.603.125;1459411649928232.5
9/02/2022;44.338.796.875;4.472.780.078.125;4.323.296.875;44.096.703.125;23245887300;0.00498211368199733;1030694675173842.2;149.483.203.125;1030694675173842.2
10/02/2022;4.356.511.328.125;45.661.171.875;4.340.280.859.375;4.434.780.078.125;32142048537;-0.01760339378138894;1400271985605840.8;225.836.328.125;1400271985605840.8
11/02/2022;424.079.375;4.381.083.203.125;421.145.390.625;4.357.112.890.625;26954925781;-0.026921126055171853;1143102807837786.8;169.629.296.875;1143102807837786.8
12/02/2022;4.224.446.875;4.299.255.078.125;4.185.257.421.875;4.241.230.078.125;18152390304;-0.00386212183286643;766838084935131.0;11.399.765.625;766838084935131.0
13/02/2022;42.197.515.625;426.930.546.875;4.195.094.140.625;4.223.656.640.625;14741589015;-0.001112080209543203;622058432797790.9;74.211.328.125;622058432797790.9
14/02/2022;4.258.691.796.875;4.277.577.734.375;4.168.195.703.125;421.573.984.375;20827783012;0.009185768314632001;886991086602968.8;10.938.203.125;886991086602968.8
15/02/2022;44.575.203.125;4.466.721.875;4.249.103.515.625;4.258.646.484.375;22721659051;0.045630604487240684;1012822567535319.8;217.618.359.375;1012822567535319.8
16/02/2022;43.961.859.375;4.457.827.734.375;4.345.669.140.625;4.457.827.734.375;19792547657;-0.01385529504989858;870117196770019.8;11.215.859.375;870117196770019.8
17/02/2022;4.053.801.171.875;4.413.297.265.625;4.024.937.109.375;439.370.703.125;26246662813;-0.08108233071910446;1063987524691473.9;38.836.015.625;1063987524691473.9
18/02/2022;400.309.765.625;4.092.915.234.375;396.376.171.875;405.521.328.125;23310007704;-0.012586526423760572;933122372070518.5;129.153.515.625;933122372070518.5
19/02/2022;4.012.215.625;4.041.887.890.625;3.971.305.859.375;400.260.234.375;13736557863;0.002275138191892225;551140320916452.1;7.058.203.125;551140320916452.1
20/02/2022;3.843.137.890.625;40.119.890.625;381.128.125;401.181.015.625;18340576452;-0.043054421746525254;704853642985858.2;2.007.078.125;704853642985858.2
21/02/2022;3.707.528.125;393.944.375;369.504.765.625;384.232.109.375;29280402798;-0.03592381094835431;1085579168849137.0;24.439.609.375;1085579168849137.0
22/02/2022;3.828.602.734.375;3.835.985.546.875;3.648.893.359.375;3.706.876.953.125;25493150450;0.03213453434150656;976031455207032.6;1.870.921.875;976031455207032.6
23/02/2022;372.965.703.125;3.912.239.453.125;3.720.181.640.625;3.828.528.125;21849073843;-0.026183634615420347;814895518848454.1;1.920.578.125;814895518848454.1
24/02/2022;38.332.609.375;3.896.883.984.375;3.445.921.875;3.727.856.640.625;46383802093;0.027399579951549815;1778012166958276.5;450.962.109.375;1778012166958276.5
25/02/2022;3.921.421.875;3.963.032.421.875;3.811.134.375;3.833.374.609.375;26545599159;0.022738450595305906;1040964932270842.0;151.898.046.875;1040964932270842.0
26/02/2022;391.051.484.375;4.000.534.765.625;3.870.253.515.625;3.921.308.203.125;17467554129;-0.0027852723260769346;683071297054611.0;13.028.125;683071297054611.0
27/02/2022;3.770.978.515.625;3.977.894.140.625;372.689.765.625;3.909.869.921.875;23450127612;-0.036334517924426976;884299274135165.9;250.996.484.375;884299274135165.9
28/02/2022;43.193.234.375;4.376.045.703.125;3.751.821.484.375;37706.0;35690014104;0.13576425730332167;1541567144041127.5;62.422.421.875;1541567144041127.5
1/03/2022;4.435.463.671.875;447.936.015.625;429.525.859.375;4.319.450.390.625;32479047645;0.026533380332524757;1440596359264947.8;1.841.015.625;1440596359264947.8
2/03/2022;439.241.171.875;45.077.578.125;434.328.515.625;443.576.171.875;29183112630;-0.009753715935407227;1281842459056131.2;16.447.265.625;1281842459056131.2
3/03/2022;424.517.890.625;44.021.578.125;41914.75;439.251.953.125;24967782593;-0.03409447865241336;1059927039996395.2;2.106.828.125;1059927039996395.2
4/03/2022;3.913.760.546.875;4.247.961.328.125;3.880.584.765.625;42.458.140.625;28516271427;-0.0812852755652355;1116058580549714.6;3.673.765.625;1116058580549714.6
5/03/2022;394.005.859.375;395.663.359.375;3.877.703.515.625;3.914.844.921.875;16975917450;0.0066969062286334315;668861094356630.9;78.930.078.125;668861094356630.9
6/03/2022;38.419.984.375;3.964.017.578.125;382.116.484.375;3.940.419.921.875;19745229902;-0.025202937052357023;758611424315622.8;142.852.734.375;758611424315622.8
7/03/2022;380.620.390.625;394.302.265.625;37.260.203.125;384.293.046.875;28546143503;-0.0093603152707349;1086524429094916.6;21.700.234.375;1086524429094916.6
8/03/2022;3.873.726.953.125;3.930.444.140.625;3.795.738.671.875;3.805.990.234.375;25776583476;0.01758473821596099;998514461704577.0;13.470.546.875;998514461704577.0
9/03/2022;4.198.292.578.125;42.465.671.875;3.870.609.375;3.874.281.640.625;32284121034;0.08046083301385845;1355381857283314.0;3.759.578.125;1355381857283314.0
10/03/2022;394.374.609.375;420.047.265.625;3.883.294.140.625;419.740.703.125;31078064711;-0.06254685680053026;1225639963053159.8;317.178.515.625;1225639963053159.8
11/03/2022;3.879.497.265.625;400.816.796.875;3.834.743.359.375;3.943.996.875;26364890465;-0.016425482290646415;1022825204674701.4;173.424.609.375;1022825204674701.4
12/03/2022;3.890.401.171.875;3.930.859.765.625;3.877.253.515.625;3.879.446.484.375;14616450657;0.002806706804667275;568638567646459.1;5.360.625;568638567646459.1
13/03/2022;378.496.640.625;392.093.515.625;3.772.814.453.125;388.847.265.625;17300745310;-0.027475269974984843;654827398014372.4;148.120.703.125;654827398014372.4
14/03/2022;3.966.675.390.625;39742.5;37.680.734.375;3.784.631.640.625;24322159070;0.04689129940953424;964781098298356.4;2.061.765.625;964781098298356.4
15/03/2022;3.933.878.515.625;3.979.462.890.625;383.102.109.375;39664.25;23934000868;-0.00830247189817811;941534518075753.0;148.441.796.875;941534518075753.0
16/03/2022;411.439.296.875;41.465.453.125;3.902.234.765.625;393.355.703.125;39616916192;0.044865467674200424;1629995614239228.2;244.310.546.875;1629995614239228.2
17/03/2022;4.095.137.890.625;4.128.753.515.625;4.066.287.109.375;4.114.084.375;22009601093;-0.004690916877794194;901323513934857.1;6.246.640.625;901323513934857.1
18/03/2022;4.180.115.625;4.219.574.609.375;403.023.984.375;4.094.483.984.375;34421564942;0.020538517974936225;1438861214510064.2;189.334.765.625;1438861214510064.2
19/03/2022;4.219.065.234.375;423.165.546.875;4.160.266.796.875;417.946.484.375;19664853187;0.009274687432012266;829672984203601.2;71.388.671.875;829672984203601.2
20/03/2022;4.124.782.421.875;422.411.640.625;410.047.578.125;4.219.140.625;20127946682;-0.022600322885966202;830234006623508.2;123.640.625;830234006623508.2
21/03/2022;4.107.799.609.375;4.145.441.015.625;4.066.804.296.875;412.461.328.125;24615543271;-0.004125761887466681;1011157190331672.1;7.863.671.875;1011157190331672.1
22/03/2022;4.235.880.859.375;4.312.470.703.125;4.094.828.125;4.107.410.546.875;32004652376;0.03070379130997368;1355678944104490.2;217.642.578.125;1355678944104490.2
23/03/2022;4.289.295.703.125;428.935.078.125;418.775.078.125;4.236.437.890.625;25242943069;0.012531246090632069;1082744472400907.0;1016.0;1082744472400907.0
24/03/2022;4.396.093.359.375;4.413.185.546.875;427.261.640.625;4.288.665.234.375;31042992291;0.024593725965785046;1364678922655944.2;140.569.140.625;1364678922655944.2
25/03/2022;4.434.873.046.875;449.994.921.875;4.370.628.515.625;43.964.546.875;30574413034;0.008782716407665668;1355936402885103.0;129.320.703.125;1355936402885103.0
26/03/2022;44.500.828.125;4.473.599.609.375;441.662.734.375;44.349.859.375;16950455995;0.0034237154855725296;754309328873870.9;56.972.265.625;754309328873870.9
27/03/2022;468.204.921.875;46.827.546.875;4.443.729.296.875;4.450.535.546.875;28160889722;0.050813175792382204;1318506717221950.0;239.025.390.625;1318506717221950.0
